stars,review_count,GoodForKids,Alcohol,BusinessAcceptsCreditCards,WiFi,BikeParking,ByAppointmentOnly,WheelechairAccessible,OutdoorSeating,RestaurantsReservations,DogsAllowed,Caters
3.5,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,65,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,116,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2,6,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,912,TRUE,(Missing),TRUE,(Missing),FALSE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
3,100,FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,144,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
3,9,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,22,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
4,27,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.5,6,TRUE,'none',TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE,TRUE,TRUE
4,79,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,FALSE,(Missing)
3.5,80,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2.5,15,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.5,839,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4.5,200,(Missing),(Missing),TRUE,'no',TRUE,(Missing),(Missing),FALSE,(Missing),(Missing),TRUE
2.5,15,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,112,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),TRUE
5,74,TRUE,(Missing),TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),(Missing)
4,1273,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3,50,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
1.5,5,(Missing),'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,83,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
4,12,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
3.5,52,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,8,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4.5,46,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,541,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
3,146,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,252,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,23,(Missing),(Missing),TRUE,'no',(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),TRUE
2.5,11,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
2.5,35,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,231,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4,448,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3,105,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
3.5,195,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,4803,TRUE,'full_bar',TRUE,'free',FALSE,FALSE,(Missing),FALSE,FALSE,FALSE,FALSE
3,270,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3.5,83,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
3.5,16,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,3,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
5,5,(Missing),(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,49,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,3,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,40,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
2.5,162,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),FALSE,(Missing),FALSE,FALSE
4.5,421,TRUE,'none',TRUE,'no',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4,5,TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,178,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),FALSE
3,120,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,20,(Missing),'none',TRUE,'free',(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
1.5,7,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,28,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,TRUE,TRUE
3.5,585,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
3,13,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,9,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,40,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,449,TRUE,'beer_and_wine',TRUE,'free',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3.5,397,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
4,30,TRUE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,1759,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
4,1199,TRUE,'beer_and_wine',TRUE,'free',TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
4.5,59,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
1.5,8,FALSE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,14,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,813,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3.5,24,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
3,30,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
2,7,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,15,(Missing),(Missing),TRUE,(Missing),FALSE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
4.5,3,(Missing),'none',(Missing),'no',(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4,511,TRUE,'full_bar',TRUE,'no',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,19,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,12,(Missing),'none',TRUE,'paid',TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),TRUE
4.5,55,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
4,102,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
4.5,1572,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
3.5,67,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3.5,15,(Missing),(Missing),TRUE,'no',TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,3,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,11,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.5,404,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
4,184,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,24,TRUE,(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,10,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,653,TRUE,(Missing),TRUE,'free',TRUE,FALSE,TRUE,(Missing),(Missing),FALSE,FALSE
4,1202,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,FALSE
3,201,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4.5,11,FALSE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4,44,(Missing),(Missing),TRUE,'no',TRUE,(Missing),TRUE,(Missing),(Missing),TRUE,FALSE
2,7,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),TRUE
4.5,14,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,15,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,13,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4,341,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
3,127,TRUE,'none',TRUE,'free',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4,22,TRUE,'full_bar',FALSE,'no',FALSE,(Missing),(Missing),FALSE,(Missing),(Missing),FALSE
1.5,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,447,FALSE,'full_bar',TRUE,'free',FALSE,FALSE,(Missing),TRUE,TRUE,FALSE,FALSE
1,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,120,TRUE,(Missing),TRUE,'no',(Missing),(Missing),(Missing),TRUE,(Missing),TRUE,FALSE
3,52,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,TRUE,TRUE
4,1221,TRUE,'none',TRUE,'no',FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
4,9,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
2,194,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4,3,TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,700,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
2.5,419,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
4.5,20,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
2.5,27,TRUE,(Missing),TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3,58,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2,45,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,34,TRUE,'none',TRUE,'free',FALSE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
4.5,12,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
3,52,TRUE,'full_bar',TRUE,'paid',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2,35,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,54,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
2,13,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,3,FALSE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
2.5,3,TRUE,'full_bar',(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
3,4,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,24,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.5,6,FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
3,51,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,715,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
3.5,10,TRUE,'beer_and_wine',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,5,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,405,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.5,603,TRUE,'full_bar',TRUE,'free',(Missing),(Missing),(Missing),TRUE,FALSE,FALSE,(Missing)
3,35,TRUE,'full_bar',TRUE,(Missing),FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
4,14,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,41,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3,338,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,FALSE,TRUE
4,52,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,332,TRUE,(Missing),TRUE,'free',TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE
3,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,355,TRUE,'none',TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),(Missing),(Missing),TRUE
4.5,633,FALSE,'beer_and_wine',TRUE,(Missing),TRUE,FALSE,TRUE,TRUE,(Missing),FALSE,FALSE
4.5,23,(Missing),(Missing),TRUE,'no',TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,193,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
3.5,3,(Missing),'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
3,14,(Missing),'full_bar',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
4.5,13,TRUE,(Missing),TRUE,'no',TRUE,(Missing),TRUE,(Missing),FALSE,(Missing),(Missing)
3,1290,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
3.5,79,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.5,169,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
3.5,314,TRUE,(Missing),TRUE,'no',FALSE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE
4,18,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,218,TRUE,'none',TRUE,'no',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5,7,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),FALSE,(Missing),(Missing),(Missing),TRUE
3.5,23,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
3,101,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,8,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
4.5,105,TRUE,'none',TRUE,'no',TRUE,FALSE,TRUE,FALSE,FALSE,(Missing),TRUE
4.5,309,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
3.5,140,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
2.5,23,TRUE,(Missing),TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2,29,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,200,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
2,7,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,142,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,23,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3,624,FALSE,'full_bar',TRUE,'paid',(Missing),FALSE,(Missing),FALSE,TRUE,FALSE,FALSE
5,40,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
2,35,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,FALSE,TRUE
3.5,7,FALSE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2.5,8,TRUE,(Missing),TRUE,'no',(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing)
3,4,TRUE,'none',TRUE,(Missing),FALSE,(Missing),TRUE,FALSE,TRUE,FALSE,FALSE
4,554,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
3.5,313,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
1,5,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,46,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,12,(Missing),(Missing),TRUE,'free',(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
4,666,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
3.5,65,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),FALSE
3.5,27,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
2.5,31,FALSE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4,69,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
4,1164,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,FALSE
4,2096,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
4.5,608,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4,1237,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,FALSE,TRUE,(Missing),TRUE
4.5,21,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing)
4,435,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,TRUE,TRUE
4.5,14,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,13,(Missing),'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
3.5,6,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4,451,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,TRUE,TRUE
3,156,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
2,38,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,154,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
3.5,63,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2,118,TRUE,(Missing),TRUE,'free',FALSE,(Missing),(Missing),FALSE,(Missing),(Missing),FALSE
2.5,55,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
3.5,152,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),TRUE
4.5,13,(Missing),(Missing),TRUE,'free',TRUE,FALSE,TRUE,(Missing),(Missing),TRUE,(Missing)
2.5,4,TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,5,(Missing),(Missing),(Missing),'free',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,324,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4,186,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
3.5,104,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,135,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3,5,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,7,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2,13,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,3,(Missing),(Missing),TRUE,'free',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,42,(Missing),'none',TRUE,'free',TRUE,FALSE,(Missing),TRUE,(Missing),(Missing),FALSE
2,58,TRUE,'none',TRUE,'paid',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
5,135,TRUE,'none',TRUE,(Missing),(Missing),FALSE,(Missing),FALSE,FALSE,FALSE,TRUE
4,192,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),TRUE
4,102,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4,20,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,FALSE,TRUE,(Missing),FALSE
2,44,TRUE,'none',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3,25,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.5,3,(Missing),(Missing),TRUE,'no',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,5,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
2.5,313,TRUE,'none',TRUE,'free',FALSE,(Missing),TRUE,TRUE,FALSE,(Missing),FALSE
4.5,49,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3,9,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,67,(Missing),'beer_and_wine',TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing),FALSE,FALSE
3.5,118,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,13,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,72,TRUE,(Missing),TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,421,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3.5,158,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
2.5,516,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
3.5,56,TRUE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
4,118,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,107,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
